date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
0.0,Saint Lucia,Saint Vincent and the Grenadines,5,1,Windward Islands Tournament,Castries,Saint Lucia,False
0.0,Central African Republic,Congo,1,3,UDEAC Cup,Malabo,Equatorial Guinea,True
0.0,Equatorial Guinea,Chad,0,1,UDEAC Cup,Malabo,Equatorial Guinea,False
0.0,Algeria,Ivory Coast,2,1,Friendly,Mascara,Algeria,False
0.0,Central African Republic,Gabon,0,1,UDEAC Cup,Malabo,Equatorial Guinea,True
0.0,Congo,Cameroon,0,1,UDEAC Cup,Malabo,Equatorial Guinea,True
0.0,Chad,Gabon,0,0,UDEAC Cup,Malabo,Equatorial Guinea,True
0.0,Chad,Cameroon,1,4,UDEAC Cup,Malabo,Equatorial Guinea,True
0.0,Cyprus,Netherlands,0,2,UEFA Euro qualification,Limassol,Cyprus,False
0.0,Barbados,Saint Vincent and the Grenadines,3,0,Friendly,Bridgetown,Barbados,False
0.0,Portugal,Greece,1,1,Friendly,Portalegre,Portugal,False
0.0,El Salvador,Mexico,1,3,Friendly,Los Angeles,United States,True
0.0,Greece,Cyprus,3,1,UEFA Euro qualification,Athens,Greece,False
0.0,India,China PR,1,1,Nehru Cup,Calicut,India,False
0.0,Mali,Burkina Faso,2,0,Friendly,Bamako,Mali,False
0.0,Guinea,Mali,1,0,Friendly,Conakry,Guinea,False
0.0,Spain,Netherlands,1,1,Friendly,Barcelona,Spain,False
0.0,Italy,Malta,5,0,UEFA Euro qualification,Bergamo,Italy,False
0.0,Niger,Mali,1,0,Friendly,Niamey,Niger,False
0.0,Nigeria,Syria,1,0,Nehru Cup,Calicut,India,True
0.0,Saint Lucia,Guyana,1,3,Friendly,Castries,Saint Lucia,False
0.0,Ivory Coast,Ghana,0,2,West African Cup,Monrovia,Liberia,True
0.0,Liberia,Burkina Faso,2,0,West African Cup,Monrovia,Liberia,False
0.0,Niger,Ghana,0,4,West African Cup,Monrovia,Liberia,True
0.0,Liberia,Benin,0,0,West African Cup,Monrovia,Liberia,False
0.0,Niger,Ivory Coast,0,1,West African Cup,Monrovia,Liberia,True
0.0,Portugal,Belgium,1,0,Friendly,Braga,Portugal,False
0.0,Burkina Faso,Benin,3,2,West African Cup,Monrovia,Liberia,True
0.0,Cayman Islands,Jamaica,1,3,Friendly,George Town,Cayman Islands,False
0.0,Tunisia,Austria,1,3,Friendly,Tunis,Tunisia,False
0.0,Cyprus,Hungary,0,1,UEFA Euro qualification,Nicosia,Cyprus,False
0.0,Liberia,Ghana,1,2,West African Cup,Monrovia,Liberia,False
0.0,Portugal,Italy,0,1,UEFA Euro qualification,Oeiras,Portugal,False
0.0,Kuwait,Algeria,2,0,Friendly,Kuwait City,Kuwait,False
0.0,Israel,Northern Ireland,1,1,Friendly,Ramat-Gan,Israel,False
0.0,Scotland,Republic of Ireland,0,1,UEFA Euro qualification,Glasgow,Scotland,False
0.0,Spain,England,2,4,Friendly,Madrid,Spain,False
0.0,Wales,Russia,0,0,Friendly,Swansea,Wales,False
0.0,Panama,Cuba,1,0,Friendly,Panama City,Panama,False
0.0,Thailand,Oman,2,0,King's Cup,Bangkok,Thailand,False
0.0,North Korea,Russia,1,0,King's Cup,Bangkok,Thailand,True
0.0,Kuwait,Iraq,2,0,Friendly,Kuwait City,Kuwait,False
0.0,Guinea,Mauritania,1,0,Amílcar Cabral Cup,Conakry,Guinea,False
0.0,Guinea-Bissau,Mali,0,0,Amílcar Cabral Cup,Conakry,Guinea,True
0.0,Panama,Cuba,1,3,Friendly,Panama City,Panama,False
0.0,Senegal,Sierra Leone,0,1,Amílcar Cabral Cup,Conakry,Guinea,True
0.0,Guinea,Mali,0,0,Amílcar Cabral Cup,Conakry,Guinea,False
0.0,Guinea-Bissau,Mauritania,1,1,Amílcar Cabral Cup,Conakry,Guinea,True
0.0,Cape Verde,Senegal,0,2,Amílcar Cabral Cup,Conakry,Guinea,True
0.0,Dominican Republic,Panama,0,2,Friendly,Santo Domingo,Dominican Republic,False
0.0,Guinea,Guinea-Bissau,0,0,Amílcar Cabral Cup,Conakry,Guinea,False
0.0,Kuwait,Iceland,1,1,Friendly,Kuwait City,Kuwait,False
0.0,Mali,Mauritania,1,0,Amílcar Cabral Cup,Conakry,Guinea,True
0.0,Cape Verde,Sierra Leone,0,2,Amílcar Cabral Cup,Conakry,Guinea,True
0.0,Dominican Republic,Panama,1,2,Friendly,Santo Domingo,Dominican Republic,False
0.0,Dominican Republic,Panama,1,1,Friendly,Santo Domingo,Dominican Republic,False
0.0,Kuwait,Iceland,0,1,Friendly,Kuwait City,Kuwait,False
0.0,Guinea,Senegal,1,0,Amílcar Cabral Cup,Conakry,Guinea,False
0.0,Mali,Sierra Leone,0,0,Amílcar Cabral Cup,Conakry,Guinea,True
0.0,Senegal,Sierra Leone,0,0,Amílcar Cabral Cup,Conakry,Guinea,True
0.0,Dominican Republic,Panama,0,1,Friendly,Santo Domingo,Dominican Republic,False
0.0,Guinea,Mali,1,0,Amílcar Cabral Cup,Conakry,Guinea,False
0.0,Turkey,Romania,1,3,Friendly,Ankara,Turkey,False
0.0,Palau,Vanuatu,2,6,Friendly,Adelaide,Australia,True
0.0,Greece,Romania,1,1,Friendly,Piraeus,Greece,False
0.0,Barbados,Guyana,2,2,Friendly,Bridgetown,Barbados,False
0.0,Mexico,China PR,3,2,Friendly,León,Mexico,False
0.0,Ivory Coast,DR Congo,2,1,Friendly,Abidjan,Ivory Coast,False
0.0,Poland,Finland,3,1,Friendly,Rybnik,Poland,False
0.0,United Arab Emirates,Syria,1,1,Friendly,Abu Dhabi,United Arab Emirates,False
0.0,Guatemala,El Salvador,2,0,Friendly,Guatemala,Guatemala,False
0.0,Ivory Coast,DR Congo,1,3,Friendly,Abidjan,Ivory Coast,False
0.0,United Arab Emirates,Syria,2,1,Friendly,Abu Dhabi,United Arab Emirates,False
0.0,Poland,Norway,4,1,Friendly,Wrocław,Poland,False
0.0,Israel,Germany,0,2,Friendly,Ramat-Gan,Israel,False
0.0,Jordan,Cyprus,2,1,Friendly,Amman,Jordan,False
0.0,Netherlands,Greece,1,1,UEFA Euro qualification,Rotterdam,Netherlands,False
0.0,Panama,Cuba,0,0,Friendly,Panama City,Panama,False
0.0,Romania,Albania,5,1,UEFA Euro qualification,Bucharest,Romania,False
0.0,Switzerland,Czechoslovakia,1,2,Friendly,Bellinzona,Switzerland,False
0.0,Turkey,German DR,3,1,Friendly,Istanbul,Turkey,False
0.0,Yugoslavia,Austria,4,0,Friendly,Banja Luka,Yugoslavia,False
0.0,Algeria,Tunisia,1,0,African Cup of Nations qualification,Algiers,Algeria,False
0.0,Botswana,Mauritius,0,0,Friendly,Gaborone,Botswana,False
0.0,Kenya,Madagascar,2,0,African Cup of Nations qualification,Mombasa,Kenya,False
0.0,Nigeria,Togo,2,0,African Cup of Nations qualification,Lagos,Nigeria,False
0.0,Cameroon,Uganda,5,1,African Cup of Nations qualification,Yaoundé,Cameroon,False
0.0,DR Congo,Angola,3,0,African Cup of Nations qualification,Kinshasa,Zaïre,False
0.0,Ivory Coast,Congo,2,0,African Cup of Nations qualification,Abidjan,Ivory Coast,False
0.0,Mozambique,Zimbabwe,1,1,African Cup of Nations qualification,Maputo,Mozambique,False
0.0,Portugal,Malta,2,2,UEFA Euro qualification,Funchal,Portugal,False
0.0,Senegal,Guinea,4,0,African Cup of Nations qualification,Dakar,Senegal,False
0.0,Sudan,Tanzania,1,0,African Cup of Nations qualification,Khartoum,Sudan,False
0.0,Ghana,Sierra Leone,1,2,African Cup of Nations qualification,Accra,Ghana,False
0.0,Ecuador,Cuba,0,1,Friendly,Machala,Ecuador,False
0.0,Austria,Spain,2,3,UEFA Euro qualification,Vienna,Austria,False
0.0,Belgium,Scotland,4,1,UEFA Euro qualification,Brussels,Belgium,False
0.0,Bulgaria,Republic of Ireland,2,1,UEFA Euro qualification,Sofia,Bulgaria,False
0.0,Northern Ireland,England,0,2,UEFA Euro qualification,Belfast,Northern Ireland,False
0.0,Wales,Finland,4,0,UEFA Euro qualification,Wrexham,Wales,False
0.0,Ecuador,Cuba,0,0,Friendly,Azogues,Ecuador,False
0.0,Congo,Ivory Coast,1,2,African Cup of Nations qualification,Brazzaville,Congo,False
0.0,Bahrain,Iraq,1,3,Friendly,Manama,Bahrain,False
0.0,Gabon,Ivory Coast,1,0,Friendly,Libreville,Gabon,False
0.0,Romania,Israel,3,2,Friendly,Braşov,Romania,False
0.0,Bahrain,Iraq,1,2,Friendly,Manama,Bahrain,False
0.0,Angola,DR Congo,1,0,African Cup of Nations qualification,Luanda,Angola,False
0.0,Sierra Leone,Ghana,0,0,African Cup of Nations qualification,Freetown,Sierra Leone,False
0.0,Tanzania,Sudan,1,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,False
0.0,Guinea,Senegal,0,0,African Cup of Nations qualification,Conakry,Guinea,False
0.0,Madagascar,Kenya,2,1,African Cup of Nations qualification,Antananarivo,Madagascar,False
0.0,Poland,Cyprus,0,0,UEFA Euro qualification,Gdańsk,Poland,False
0.0,Togo,Nigeria,1,1,African Cup of Nations qualification,Lomé,Togo,False
0.0,Netherlands,Czechoslovakia,1,0,Friendly,Leeuwarden,Netherlands,False
0.0,Switzerland,Malta,4,1,UEFA Euro qualification,Neuchâtel,Switzerland,False
0.0,Germany,Italy,0,0,Friendly,Cologne,Germany,False
0.0,Russia,Sweden,1,3,Friendly,Tbilisi,Soviet Union,False
0.0,Zimbabwe,Zambia,0,1,Friendly,Harare,Zimbabwe,False
0.0,Albania,Austria,0,1,UEFA Euro qualification,Tirana,Albania,False
0.0,Finland,Denmark,0,1,UEFA Euro qualification,Helsinki,Finland,False
0.0,France,Iceland,2,0,UEFA Euro qualification,Paris,France,False
0.0,Greece,Poland,1,0,UEFA Euro qualification,Athens,Greece,False
0.0,Honduras,El Salvador,1,0,Friendly,Tegucigalpa,Honduras,False
0.0,Republic of Ireland,Belgium,0,0,UEFA Euro qualification,Dublin,Republic of Ireland,False
0.0,Jamaica,Cuba,2,0,Friendly,Kingston,Jamaica,False
0.0,Netherlands,Hungary,2,0,UEFA Euro qualification,Rotterdam,Netherlands,False
0.0,Northern Ireland,Yugoslavia,1,2,UEFA Euro qualification,Belfast,Northern Ireland,False
0.0,Romania,Spain,3,1,UEFA Euro qualification,Bucharest,Romania,False
0.0,Russia,German DR,2,0,UEFA Euro qualification,Kyïv,Soviet Union,False
0.0,Turkey,England,0,0,UEFA Euro qualification,Izmir,Turkey,False
0.0,Wales,Czechoslovakia,1,1,UEFA Euro qualification,Wrexham,Wales,False
0.0,Luxembourg,Bulgaria,1,4,UEFA Euro qualification,Luxembourg,Luxembourg,False
0.0,El Salvador,Honduras,1,2,Friendly,San Salvador,El Salvador,False
0.0,New Caledonia,Tahiti,0,0,Friendly,Nouméa,New Caledonia,False
0.0,German DR,Czechoslovakia,2,0,Friendly,Brandenburg,German DR,False
0.0,Hungary,Poland,5,3,UEFA Euro qualification,Budapest,Hungary,False
0.0,England,Brazil,1,1,Rous Cup,London,England,False
0.0,Switzerland,Israel,1,0,Friendly,Aarau,Switzerland,False
0.0,Bulgaria,Luxembourg,3,0,UEFA Euro qualification,Sofia,Bulgaria,False
0.0,Burkina Faso,Mauritania,2,1,Friendly,Ouagadougou,Burkina Faso,False
0.0,Republic of Ireland,Brazil,1,0,Friendly,Dublin,Republic of Ireland,False
0.0,Scotland,England,0,0,Rous Cup,Glasgow,Scotland,False
0.0,Sweden,Malta,1,0,UEFA Euro qualification,Gothenburg,Sweden,False
0.0,Scotland,Brazil,0,2,Rous Cup,Glasgow,Scotland,False
0.0,Japan,Senegal,2,2,Kirin Cup,Hiroshima,Japan,False
0.0,Finland,Brazil,2,3,Friendly,Helsinki,Finland,False
0.0,Guadeloupe,French Guiana,4,1,Friendly,Gagny,France,True
0.0,Luxembourg,Republic of Ireland,0,2,UEFA Euro qualification,Luxembourg,Luxembourg,False
0.0,Norway,Italy,0,0,Friendly,Oslo,Norway,False
0.0,Guadeloupe,Réunion,3,0,Friendly,Gagny,France,True
0.0,Hong Kong,Macau,5,0,Friendly,So Kon Po,Hong Kong,False
0.0,Israel,Brazil,0,4,Friendly,Ramat-Gan,Israel,False
0.0,Denmark,Czechoslovakia,1,1,UEFA Euro qualification,Copenhagen,Denmark,False
0.0,Iceland,German DR,0,6,UEFA Euro qualification,Reykjavík,Iceland,False
0.0,Norway,Russia,0,1,UEFA Euro qualification,Oslo,Norway,False
0.0,Sweden,Italy,1,0,UEFA Euro qualification,Solna,Sweden,False
0.0,Egypt,United States,3,1,Korea Cup,Seoul,South Korea,True
0.0,Australia,Morocco,1,0,Korea Cup,Gangneung,South Korea,True
0.0,Argentina,Italy,1,3,Friendly,Zürich,Switzerland,True
0.0,South Korea,Egypt,0,0,Korea Cup,Masan,South Korea,False
0.0,Colombia,Ecuador,1,0,Friendly,Medellín,Colombia,False
0.0,Egypt,Thailand,1,1,Korea Cup,Busan,South Korea,True
0.0,South Korea,United States,1,0,Korea Cup,Busan,South Korea,False
0.0,Malawi,Zimbabwe,1,4,Friendly,Lilongwe,Malawi,False
0.0,Bolivia,Paraguay,0,2,Friendly,Santa Cruz,Bolivia,False
0.0,Congo,Seychelles,1,1,Friendly,Antananarivo,Madagascar,True
0.0,Ecuador,Colombia,3,0,Friendly,Guayaquil,Ecuador,False
0.0,South Korea,Thailand,4,2,Korea Cup,Daejeon,South Korea,False
0.0,Malawi,Zimbabwe,2,1,Friendly,Blantyre,Malawi,False
0.0,Norway,France,2,0,UEFA Euro qualification,Oslo,Norway,False
0.0,Thailand,United States,0,1,Korea Cup,Cheongju,South Korea,True
0.0,Switzerland,Sweden,1,1,UEFA Euro qualification,Lausanne,Switzerland,False
0.0,Madagascar,Seychelles,2,0,Friendly,Antananarivo,Madagascar,False
0.0,Australia,Egypt,0,0,Korea Cup,Seoul,South Korea,True
0.0,Peru,Chile,1,3,Friendly,Lima,Peru,False
0.0,Uruguay,Ecuador,2,1,Friendly,Montevideo,Uruguay,False
0.0,Argentina,Paraguay,0,1,Friendly,Buenos Aires,Argentina,False
0.0,Brazil,Ecuador,4,1,Friendly,Florianópolis,Brazil,False
0.0,South Korea,Australia,1,1,Korea Cup,Seoul,South Korea,False
0.0,Madagascar,Congo,3,2,Friendly,Antananarivo,Madagascar,False
0.0,Peru,Chile,2,0,Friendly,Lima,Peru,False
0.0,Uruguay,Bolivia,2,1,Friendly,Montevideo,Uruguay,False
0.0,Chile,Peru,1,0,Friendly,Santiago,Chile,False
0.0,Argentina,Peru,1,1,Copa América,Buenos Aires,Argentina,False
0.0,Brazil,Venezuela,5,0,Copa América,Córdoba,Argentina,True
0.0,Paraguay,Bolivia,0,0,Copa América,Rosario,Argentina,True
0.0,Zambia,Ivory Coast,2,0,Friendly,Lusaka,Zambia,False
0.0,Venezuela,Chile,1,3,Copa América,Córdoba,Argentina,True
0.0,Bolivia,Colombia,0,2,Copa América,Rosario,Argentina,True
0.0,Argentina,Ecuador,3,0,Copa América,Buenos Aires,Argentina,False
0.0,Chile,Brazil,4,0,Copa América,Córdoba,Argentina,True
0.0,Malawi,Ivory Coast,1,2,African Cup of Nations qualification,Lilongwe,Malawi,False
0.0,Nigeria,Sierra Leone,3,0,African Cup of Nations qualification,Lagos,Nigeria,False
0.0,Peru,Ecuador,1,1,Copa América,Buenos Aires,Argentina,True
0.0,Cameroon,Sudan,2,0,African Cup of Nations qualification,Yaoundé,Cameroon,False
0.0,Colombia,Paraguay,3,0,Copa América,Rosario,Argentina,True
0.0,Senegal,DR Congo,0,0,African Cup of Nations qualification,Dakar,Senegal,False
0.0,Zimbabwe,Kenya,1,1,African Cup of Nations qualification,Harare,Zimbabwe,False
0.0,Malawi,Burundi,1,1,Friendly,Blantyre,Malawi,False
0.0,Chile,Colombia,2,1,Copa América,Córdoba,Argentina,True
0.0,Malawi,Burundi,1,1,Friendly,Lilongwe,Malawi,False
0.0,Argentina,Uruguay,0,1,Copa América,Buenos Aires,Argentina,False
0.0,Argentina,Colombia,1,2,Copa América,Buenos Aires,Argentina,False
0.0,Malawi,Burundi,2,4,Friendly,Mzuzu,Malawi,False
0.0,Chile,Uruguay,0,1,Copa América,Buenos Aires,Argentina,True
0.0,Kenya,Zimbabwe,0,0,African Cup of Nations qualification,Nairobi,Kenya,False
0.0,Sierra Leone,Nigeria,2,0,African Cup of Nations qualification,Freetown,Sierra Leone,False
0.0,Sudan,Cameroon,1,0,African Cup of Nations qualification,Khartoum,Sudan,False
0.0,DR Congo,Senegal,0,0,African Cup of Nations qualification,Kinshasa,Zaïre,False
0.0,Ivory Coast,Malawi,2,0,African Cup of Nations qualification,Abidjan,Ivory Coast,False
0.0,São Tomé and Príncipe,Guinea-Bissau,0,2,Friendly,São Tomé,São Tomé and Príncipe,False
0.0,Angola,Guinea-Bissau,0,0,Friendly,São Tomé,São Tomé and Príncipe,True
0.0,Liberia,Morocco,2,1,Friendly,Monrovia,Liberia,False
0.0,Liberia,Ghana,0,0,Friendly,Monrovia,Liberia,False
0.0,São Tomé and Príncipe,Angola,1,1,Friendly,São Tomé,São Tomé and Príncipe,False
0.0,German DR,Hungary,0,0,Friendly,Leipzig,German DR,False
0.0,Indonesia,Algeria,2,1,Indonesia Tournament,Jakarta,Indonesia,False
0.0,Indonesia,South Korea,1,1,Indonesia Tournament,Jakarta,Indonesia,False
0.0,Algeria,South Korea,2,0,Indonesia Tournament,Jakarta,Indonesia,True
0.0,Indonesia,Algeria,2,1,Indonesia Tournament,Jakarta,Indonesia,False
0.0,Germany,France,2,1,Friendly,Berlin,Germany,False
0.0,Norway,Sweden,0,0,Friendly,Oslo,Norway,False
0.0,Switzerland,Austria,2,2,Friendly,St. Gallen,Switzerland,False
0.0,Poland,German DR,2,0,Friendly,Lubin,Poland,False
0.0,Sweden,Denmark,1,0,Friendly,Solna,Sweden,False
0.0,Yugoslavia,Russia,0,1,Friendly,Belgrade,Yugoslavia,False
0.0,Australia,New Zealand,1,1,Friendly,Melbourne,Australia,False
0.0,Poland,Romania,3,1,Friendly,Bydgoszcz,Poland,False
0.0,Guyana,Grenada,1,1,Friendly,Georgetown,Guyana,False
0.0,Guyana,Grenada,3,0,Friendly,Linden,Guyana,False
0.0,Finland,Czechoslovakia,3,0,UEFA Euro qualification,Helsinki,Finland,False
0.0,Germany,England,3,1,Friendly,Düsseldorf,Germany,False
0.0,Iceland,Norway,2,1,UEFA Euro qualification,Reykjavík,Iceland,False
0.0,Republic of Ireland,Luxembourg,2,1,UEFA Euro qualification,Dublin,Republic of Ireland,False
0.0,Netherlands,Belgium,0,0,Friendly,Rotterdam,Netherlands,False
0.0,New Zealand,Australia,1,0,Friendly,Lower Hutt,New Zealand,False
0.0,Russia,France,1,1,UEFA Euro qualification,Moscow,Soviet Union,False
0.0,Scotland,Hungary,2,0,Friendly,Glasgow,Scotland,False
0.0,Wales,Denmark,1,0,UEFA Euro qualification,Cardiff,Wales,False
0.0,Guyana,Trinidad and Tobago,1,2,Friendly,Georgetown,Guyana,False
0.0,Bulgaria,Belgium,2,0,UEFA Euro qualification,Sofia,Bulgaria,False
0.0,German DR,Tunisia,2,0,Friendly,Gera,German DR,False
0.0,Germany,Denmark,1,0,Friendly,Hamburg,Germany,False
0.0,Italy,Yugoslavia,1,0,Friendly,Pisa,Italy,False
0.0,Norway,Iceland,0,1,UEFA Euro qualification,Oslo,Norway,False
0.0,Poland,Hungary,3,2,UEFA Euro qualification,Warsaw,Poland,False
0.0,Russia,Greece,3,0,Friendly,Moscow,Soviet Union,False
0.0,Spain,Luxembourg,2,0,Friendly,Castellón de la Plana,Spain,False
0.0,Sweden,Portugal,0,1,UEFA Euro qualification,Solna,Sweden,False
0.0,El Salvador,Canada,2,1,Friendly,San Salvador,El Salvador,False
0.0,Honduras,Canada,1,1,Friendly,Tegucigalpa,Honduras,False
0.0,Mexico,Canada,4,0,Friendly,Toluca,Mexico,False
0.0,El Salvador,Guatemala,1,0,Friendly,Los Angeles,United States,True
0.0,Romania,Greece,2,2,Friendly,Bucharest,Romania,False
0.0,German DR,Russia,1,1,UEFA Euro qualification,Berlin,German DR,False
0.0,Denmark,Wales,1,0,UEFA Euro qualification,Copenhagen,Denmark,False
0.0,England,Turkey,8,0,UEFA Euro qualification,London,England,False
0.0,France,Norway,1,1,UEFA Euro qualification,Paris,France,False
0.0,Germany,Sweden,1,1,Friendly,Gelsenkirchen,Germany,False
0.0,Hungary,Greece,3,0,UEFA Euro qualification,Budapest,Hungary,False
0.0,Republic of Ireland,Bulgaria,2,0,UEFA Euro qualification,Dublin,Republic of Ireland,False
0.0,Poland,Netherlands,0,2,UEFA Euro qualification,Zabrze,Poland,False
0.0,Scotland,Belgium,2,0,UEFA Euro qualification,Glasgow,Scotland,False
0.0,Spain,Austria,2,0,UEFA Euro qualification,Seville,Spain,False
0.0,Yugoslavia,Northern Ireland,3,0,UEFA Euro qualification,Sarajevo,Yugoslavia,False
0.0,Switzerland,Italy,0,0,UEFA Euro qualification,Berne,Switzerland,False
0.0,Zambia,Angola,2,0,Friendly,Lusaka,Zambia,False
0.0,Barbados,Martinique,1,1,Friendly,Bridgetown,Barbados,False
0.0,Czechoslovakia,Poland,3,1,Friendly,Bratislava,Czechoslovakia,False
0.0,Albania,Romania,0,1,UEFA Euro qualification,Vlorë,Albania,False
0.0,German DR,Norway,3,1,UEFA Euro qualification,Magdeburg,German DR,False
0.0,Netherlands,Cyprus,8,0,UEFA Euro qualification,Rotterdam,Netherlands,False
0.0,Russia,Iceland,2,0,UEFA Euro qualification,Simferopol,Soviet Union,False
0.0,Liberia,Ghana,0,2,Friendly,Monrovia,Liberia,False
0.0,Kuwait,Egypt,0,2,Friendly,Kuwait City,Kuwait,False
0.0,Mali,Central African Republic,3,1,Friendly,Bamako,Mali,False
0.0,Republic of Ireland,Israel,5,0,Friendly,Dublin,Republic of Ireland,False
0.0,Belgium,Luxembourg,3,0,UEFA Euro qualification,Brussels,Belgium,False
0.0,Bulgaria,Scotland,0,1,UEFA Euro qualification,Sofia,Bulgaria,False
0.0,Cyprus,Poland,0,1,UEFA Euro qualification,Limassol,Cyprus,False
0.0,Czechoslovakia,Wales,2,0,UEFA Euro qualification,Prague,Czechoslovakia,False
0.0,French Guiana,Suriname,1,1,CFU Caribbean Cup qualification,Cayenne,French Guiana,False
0.0,Northern Ireland,Turkey,1,0,UEFA Euro qualification,Belfast,Northern Ireland,False
0.0,Portugal,Switzerland,0,0,UEFA Euro qualification,Porto,Portugal,False
0.0,Yugoslavia,England,1,4,UEFA Euro qualification,Belgrade,Yugoslavia,False
0.0,Italy,Sweden,2,1,UEFA Euro qualification,Naples,Italy,False
0.0,Malta,Switzerland,1,1,UEFA Euro qualification,Attard,Malta,False
0.0,Austria,Romania,0,0,UEFA Euro qualification,Vienna,Austria,False
0.0,France,German DR,0,1,UEFA Euro qualification,Paris,France,False
0.0,Hungary,Germany,0,0,Friendly,Budapest,Hungary,False
0.0,Spain,Albania,5,0,UEFA Euro qualification,Seville,Spain,False
0.0,Togo,Central African Republic,1,0,Friendly,Lomé,Togo,False
0.0,Burkina Faso,Nigeria,0,0,Friendly,Ouagadougou,Burkina Faso,False
0.0,Ivory Coast,Togo,3,0,Friendly,Abidjan,Ivory Coast,False
0.0,Barbados,Trinidad and Tobago,0,4,CFU Caribbean Cup qualification,Bridgetown,Barbados,False
0.0,Gabon,Angola,0,0,Friendly,Libreville,Gabon,False
0.0,Hungary,Cyprus,1,0,UEFA Euro qualification,Budapest,Hungary,False
0.0,Israel,Malta,1,1,Friendly,Haifa,Israel,False
0.0,Luxembourg,Scotland,0,0,UEFA Euro qualification,Esch-sur-Alzette,Luxembourg,False
0.0,Tunisia,Malawi,2,3,Friendly,Tunis,Tunisia,False
0.0,Italy,Portugal,3,0,UEFA Euro qualification,Milan,Italy,False
0.0,Suriname,French Guiana,1,0,CFU Caribbean Cup qualification,Paramaribo,Suriname,False
0.0,Mali,Burkina Faso,1,2,Friendly,Bamako,Mali,False
0.0,Trinidad and Tobago,Barbados,5,1,CFU Caribbean Cup qualification,Port of Spain,Trinidad and Tobago,False
0.0,Chad,Central African Republic,2,1,UDEAC Cup,N'Djamena,Chad,False
0.0,Angola,Cuba,3,2,Friendly,Luanda,Angola,False
0.0,Benin,Ghana,1,1,Friendly,Luanda,Angola,True
0.0,Cameroon,Equatorial Guinea,1,0,UDEAC Cup,N'Djamena,Chad,True
0.0,Brazil,Chile,2,1,Friendly,Uberlândia,Brazil,False
0.0,Central African Republic,Gabon,1,1,UDEAC Cup,N'Djamena,Chad,True
0.0,Netherlands,Cyprus,4,0,UEFA Euro qualification,Amsterdam,Netherlands,False
0.0,New Caledonia,American Samoa,10,0,South Pacific Games,Nouméa,New Caledonia,False
0.0,Papua New Guinea,Tahiti,0,0,South Pacific Games,Nouméa,New Caledonia,True
0.0,Vanuatu,Wallis Islands and Futuna,6,1,South Pacific Games,Nouméa,New Caledonia,True
0.0,American Samoa,Vanuatu,0,7,South Pacific Games,Nouméa,New Caledonia,True
0.0,Angola,Benin,0,0,Friendly,Luanda,Angola,False
0.0,Burkina Faso,Mali,1,2,Friendly,Ouagadougou,Burkina Faso,False
0.0,Cameroon,Equatorial Guinea,0,0,UDEAC Cup,N'Djamena,Chad,True
0.0,Cuba,Ghana,1,1,Friendly,Luanda,Angola,True
0.0,New Caledonia,Papua New Guinea,2,0,South Pacific Games,Nouméa,New Caledonia,False
0.0,Tahiti,Wallis Islands and Futuna,4,0,South Pacific Games,Nouméa,New Caledonia,True
0.0,Algeria,Tunisia,0,0,UAFA Cup,Algiers,Algeria,False
0.0,Chad,Gabon,1,1,UDEAC Cup,N'Djamena,Chad,False
0.0,American Samoa,Wallis Islands and Futuna,1,5,South Pacific Games,Nouméa,New Caledonia,True
0.0,Brazil,Germany,1,1,Friendly,Brasília,Brazil,False
0.0,New Caledonia,Tahiti,2,3,South Pacific Games,Nouméa,New Caledonia,False
0.0,Papua New Guinea,Vanuatu,1,1,South Pacific Games,Nouméa,New Caledonia,True
0.0,Burkina Faso,Mali,2,1,Friendly,Ouagadougou,Burkina Faso,False
0.0,Ethiopia,Tanzania,0,0,CECAFA Cup,Addis Abeba,Ethiopia,False
0.0,Malawi,Zimbabwe,1,1,CECAFA Cup,Addis Abeba,Ethiopia,True
0.0,Mauritania,Tunisia,1,2,UAFA Cup,Algiers,Algeria,True
0.0,Togo,Ivory Coast,1,0,Friendly,Lomé,Togo,False
0.0,Kenya,Zanzibar,0,0,CECAFA Cup,Addis Abeba,Ethiopia,True
0.0,Uganda,Zambia,4,0,CECAFA Cup,Addis Abeba,Ethiopia,True
0.0,Algeria,Mauritania,3,0,UAFA Cup,Algiers,Algeria,False
0.0,American Samoa,Papua New Guinea,0,20,South Pacific Games,Nouméa,New Caledonia,True
0.0,Chad,Equatorial Guinea,4,0,UDEAC Cup,N'Djamena,Chad,False
0.0,New Caledonia,Wallis Islands and Futuna,5,1,South Pacific Games,Nouméa,New Caledonia,False
0.0,Tahiti,Vanuatu,2,1,South Pacific Games,Nouméa,New Caledonia,True
